date,hsur101-r_srw,hsur201-r_gld,hsur202-r_sut,hsur301-r_sje,hsur302-r_sjw,hsur303-r_mdt,hsur401-r_ker,hsur402-r_pix,u102-ext_cvpm02,u102-int_cvpm02,u103-ext_cvpm03,u103-int_cvpm03,u104-ext_cvpm04,u104-int_cvpm04,u206-ext_cvpm09,u206-int_cvpm09,u202-ext_cvpm05,u202-int_cvpm05,hxi203-ext_cvpm06,u203-int_cvpm06,u404-ext_cvpm15,hxi402-ext_cvpm14,u402-int_cvpm14,u408-ext_cvpm19,u404-int_cvpm15,u408-int_cvpm19,u409-ext_cvpm21,u409-int_cvpm21,u303-ext_cvpm10,u303-int_cvpm10,hu500-ags_owens,d30-n203,d61-d61b,d43-c306,c7-c20,c73-d859,d66a-n203,d511-d513,d541-req_delta
31.05.1997,11.99447574,2.918037436,0.524505635,2.145884069,36.8895943,4.588194749,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,168.4302838,317.8494619
30.06.1997,5.418473348,2.461942977,1.020073697,1.962954672,26.34345502,2.271659589,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,295.7070686,238.0152047
31.07.1997,4.928445837,2.612016561,2.266840191,2.083775055,11.19502233,2.442262243,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,463.4127723,491.8980598
31.08.1997,18.85654872,2.717974618,1.500507701,1.701224287,13.72418781,5.303438351,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,414.6536413,245.9490299
30.09.1997,19.86264128,7.158222086,2.376426691,1.452607871,47.64443956,3.018472301,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,2.67453E-14,0,0,0,0,0,432.5572573,1097.101334
31.10.1997,20.41387165,5.791167182,1.978835842,6.867189099,25.19099787,2.615507651,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,332.288174,480.3691991
30.11.1997,10.18577233,1.955833698,0.270007102,1.249170266,11.9466098,1.679365336,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,296.7186997,911.1519554
31.12.1997,6.406287502,2.372602864,0.219591963,1.226010846,10.58029968,0.897958465,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,1.59606E-14,0,0,0,0,0,259.9005421,276.6926587
31.01.1998,0.61242062,0.345194918,0.07402903,0.464906156,7.60617937,0.506083677,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,1100.178123,640.4648977,1692.492033,15.37881406,0,0,553.2579429,368.9235449
28.02.1998,0.113530869,0,0,0.16919066,4.078695603,0.284705036,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,2476.072395,1230.751302,6567.628721,283.8214577,0,467.7838138,724.6804361,861.441504
31.03.1998,1.267084318,0.326405311,0.036169555,1.706134498,18.26000171,0.919022696,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,690.8265105,406.1366587,925.2592187,2.158940282,0,0,628.1415195,245.9490299
30.04.1998,2.623070329,1.784939475,0.262958999,1.119557934,22.49994462,2.788986186,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,1.548974267,0,0,0,0,0,367.5772204,238.0152047
31.05.1998,1.491586174,2.013562834,0.482914953,0.919705712,25.03583419,3.353883477,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,332.6983722,164.0069131,12.19757528,0.622107629,0,0,536.6714624,665.0788881
30.06.1998,4.845436106,2.280578727,0.959219455,1.548890893,24.69604145,2.077613239,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,319.2957697,142.8017142,42.58797987,12.62469545,0,0,553.6305548,238.0152047
31.07.1998,4.841017301,2.500590507,2.286481926,2.04238709,11.34934424,2.3491322,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,1.38576E-14,0,0,0,0,0,291.0529181,491.8980598
31.08.1998,9.942527122,2.880547831,1.587885232,1.751784028,14.81088997,5.691431937,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,492.3174966,245.9490299
30.09.1998,18.82964679,6.937144273,2.395470021,1.362039945,48.42879095,2.976114643,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,554.286494,725.2025767
31.10.1998,19.32973177,5.648443444,1.986678394,5.771719405,24.55349617,3.161123855,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,230.7098683,538.013503
30.11.1998,11.64492377,2.669485546,0.317982732,1.688096633,15.44434959,2.108450126,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,304.7755696,780.9873903
31.12.1998,7.984873286,3.069378571,0.290718982,1.46729034,13.63643051,0.993493572,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,34.3851559,0,0,0,0,0,338.9431591,276.6926587
31.01.1999,3.362029812,2.736502797,0.231780949,1.025851509,12.31531809,0.588901188,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,0,0,28.43048583,1.451856559,0,0,376.9297793,368.9235449
28.02.1999,1.79105668,0.016919865,0,0.981611078,12.11141047,0.585692068,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,721.8826342,425.9680682,1345.112843,47.67728119,0,0,591.3367805,823.7557315
31.03.1999,1.405725953,0.35494636,0.034045314,1.915799741,17.89838729,0.82806497,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,335.1719639,192.1767987,266.668689,0.043849659,0,0,528.9435416,613.8808468
30.04.1999,3.270160057,1.983289811,0.263249514,1.342498497,22.64146647,3.037806774,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,0,0,0,0,0,0,242.0784753,304.0892073
31.05.1999,3.026107991,2.952669294,0.493844277,1.821127378,33.17310809,4.928779536,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,262.7067736,333.8410986
30.06.1999,5.377620273,2.496469032,1.022082744,1.87818522,25.32078778,2.030441192,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,365.8860732,365.3533392
31.07.1999,13.97111683,2.588638997,2.231204983,1.95023747,10.57214734,2.177208098,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,487.8309119,491.8980598
31.08.1999,9.623400378,2.757762935,1.503197054,1.559076781,12.97406502,5.104493994,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,432.1050992,245.9490299
30.09.1999,19.72937081,7.350595116,2.202903364,1.411038583,46.24291789,2.954440606,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,462.5207176,1180.778554
31.10.1999,20.85903337,6.236447263,1.973898138,6.296053823,25.08650881,2.641485854,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,283.9251352,461.1544311
30.11.1999,13.11536062,3.141814925,0.334864132,1.677477857,15.32602531,1.908118717,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,281.6829099,876.7797631
31.12.1999,8.716197362,3.195994877,0.281509369,1.642829853,14.2976813,0.992569109,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,0,0,0,0,0,0,261.1406059,276.6926587
31.01.2000,1.642517296,1.229081623,0.146912877,0.893116808,10.33473587,0.562147674,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,0,0,0,0,0,0,305.952354,368.9235449
29.02.2000,0.90479128,0.008204953,0,0.473801188,9.021963769,0.413520325,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,1248.011996,702.8838503,1999.988481,61.00373385,0,0,618.6530612,242.2557074
31.03.2000,1.35100342,0.362308513,0.036739446,1.755961798,18.98281587,0.918649152,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,399.1861685,229.9117977,932.9948487,1.275353744,0,0,559.7597558,878.6727083
30.04.2000,3.057103146,2.017285421,0.26900551,1.412601084,23.76996975,2.824029456,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,0,0,0,0,0,0,230.8787142,376.8574173
31.05.2000,2.447601967,2.578130956,0.493616753,1.78150229,31.98774362,4.86414031,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,213.802151,435.5678001
30.06.2000,5.634737915,2.611697275,1.074957739,1.947035334,26.58047723,2.287492651,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,297.7300018,304.956981
31.07.2000,4.795839735,2.539680898,2.252223755,1.970525262,10.67007451,2.159619573,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,554.2813043,491.8980598
31.08.2000,19.16292216,2.82026199,1.550166454,1.649829531,13.63457631,5.270902528,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,417.2810638,245.9490299
30.09.2000,19.82991937,7.029205556,2.137317204,1.286345218,45.77730843,3.190470811,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,433.9109753,688.012701
31.10.2000,17.53690525,4.916473264,1.91166476,4.898874134,20.04206953,2.341058905,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,334.1639944,365.0805913
30.11.2000,15.2900886,3.75827763,0.382314689,1.841304989,16.30541901,1.798058988,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,259.1359597,613.6329495
31.12.2000,9.152525011,3.499113072,0.302934272,1.543781527,14.1314873,0.895933115,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,0,0,0,0,0,0,244.3998994,276.6926587
31.01.2001,2.272156082,1.99024761,0.1821413,0.901048794,10.08168832,0.576758536,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,0,0,0,0,0,0,203.8709409,368.9235449
28.02.2001,1.448005556,0.016677111,0,1.108336582,11.58466399,0.466731423,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,0,0,0,0,0,0,229.4844495,353.5517448
31.03.2001,1.394673013,0.376783354,0.04113562,2.09763914,18.41666831,0.857656066,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,6.91312E-14,0,0,0,0,0,264.6768375,538.013503
30.04.2001,3.195572852,2.030352391,0.277659961,1.394345359,22.01474547,2.783942231,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,0,0,0,0,0,0,136.0590654,497.4765908
31.05.2001,3.278019175,3.203896421,0.529141032,2.175888649,36.00738476,5.059100308,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,160.3836499,249.6680252
30.06.2001,14.49382912,2.569356642,1.066036104,2.076650178,25.56948037,2.270898105,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,300.5963107,431.0058764
31.07.2001,14.02198834,2.581314919,2.273845548,1.943452107,10.46073402,2.224915866,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,322.7451262,307.4362874
31.08.2001,19.37425631,2.850138647,1.555088154,1.638644297,13.41425451,5.315626289,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,1.11845E-13,0,0,0,0,0,264.1615785,215.2054012
30.09.2001,19.91238504,7.122760247,2.393163147,1.357097898,44.84327695,2.860450566,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,2.70592E-14,0,0,0,0,0,260.661895,178.5114035
31.10.2001,20.27694737,5.945441055,2.001757944,5.892001214,23.83065519,2.585852385,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,3.46439E-15,0,0,0,0,0,120.6218472,245.9490299
30.11.2001,10.45874068,2.371402041,0.300107696,1.129529947,12.593698,1.784583176,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,262.9028065,267.7671053
31.12.2001,3.824408281,1.096889386,0.133181856,0.814578305,9.15150834,0.694607047,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,144.0147744,44.42181128,0,0,0,0,330.2743763,276.6926587
31.01.2002,2.888749586,2.566465212,0.203217411,1.219231467,12.69359691,0.588255971,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,282.6378275,152.3785886,110.9796468,0,0,0,425.29154,368.9235449
28.02.2002,3.284013304,0.028381967,0,1.414125122,14.71329492,0.567957281,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,0,0,0,0,0,0,206.0915995,805.2847758
31.03.2002,1.538563783,0.457220204,0.048697635,2.238578732,18.96596141,0.94702056,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,2.33525E-14,0,0,0,0,0,226.7417929,706.2977013
30.04.2002,3.729619231,2.503218433,0.294941673,1.74993124,24.72183972,3.025819129,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,0,0,0,0,0,0,157.1240974,571.9802887
31.05.2002,2.61843764,2.722328242,0.498632164,1.773294639,31.97947971,4.811991764,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,0,0,0,0,0,0,165.8940891,512.600389
30.06.2002,5.825233137,2.637063115,1.085000207,1.977455264,25.94546259,2.339856937,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,312.2547459,391.1011397
31.07.2002,4.944804275,2.643550198,2.257275325,2.053892551,10.76250634,2.223103398,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,483.3629086,307.4362874
31.08.2002,19.31433645,2.837462963,1.556107694,1.642126191,13.25258787,5.245702757,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,355.3031728,215.2054012
30.09.2002,20.32663292,7.375275087,2.370233158,1.425002973,45.03751924,2.721915097,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,0,0,0,0,0,0,286.3810744,178.5114035
31.10.2002,21.33590082,6.358503308,1.994623123,5.961180831,24.24476967,2.65723019,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,2.91339E-15,0,0,0,0,0,258.1877953,245.9490299
30.11.2002,14.63868385,3.650811301,0.373096087,1.333008356,14.27684704,1.814999599,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,236.5629666,267.7671053
31.12.2002,3.402958094,1.062624665,0.121704769,0.772709032,8.2427385,0.714422493,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,395.2186544,219.2979218,73.97497905,0.009981125,0,0,384.7766154,276.6926587
31.01.2003,2.656320436,2.530059368,0.213529991,1.208837037,12.84707217,0.59524022,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,692.4757301,395.574721,198.2353309,0,0,0,530.5040787,368.9235449
28.02.2003,2.831912241,0.028451378,0,1.283755012,13.32807652,0.496543293,0.7,0.25,1.73,8.74,0.05,2.15,0.17,1.82,2.44,7.14,1.65,3.96,1.79,4.94,1.04,0.36,1.5,0.75,4.32,2.43,0.77,2.5,1.93,5.5,0,1.25165E-14,0,0,0,0,0,247.0524918,721.1116904
31.03.2003,1.550639344,0.481983751,0.048435023,2.114014167,19.17077696,0.921765501,0.6,0,5.32,8.74,1.22,2.15,1.09,1.82,5.62,7.14,2.94,3.96,3.35,4.94,3.55,1.23,1.5,2.04,4.32,2.43,2.1,2.5,4.35,5.5,0.22,0,0,0,0,0,0,263.5412789,488.4269996
30.04.2003,2.470820848,1.986953276,0.264839742,1.16814452,21.5026348,2.603292507,0.4,0.4,10.9,8.74,3.26,2.15,2.7,1.82,9.81,7.14,5.19,3.96,5.85,4.94,6.2,2.15,1.5,3.43,4.32,2.43,3.53,2.5,7.53,5.5,9.33,0,0,0.817454177,0,0,0,313.6748348,709.5828289
31.05.2003,2.626555923,2.632807216,0.493149698,1.600493392,30.72935982,4.329002322,1.9,0.65,17.22,8.74,5.05,2.15,4.11,1.82,12.79,7.14,7.16,3.96,8.48,4.94,8.42,2.92,1.5,4.89,4.32,2.43,5.03,2.5,9.8,5.5,15.84,122.5974991,0.547061676,0,0,0,0,369.0576591,377.1053161
30.06.2003,14.764365,2.653489879,1.093674364,1.982966927,26.72802079,2.427012514,1.5,0.35,22.14,8.74,5.84,2.15,4.73,1.82,15.13,7.14,8.03,3.96,9.78,4.94,9.69,3.36,1.5,5.52,4.32,2.43,5.67,2.5,11.58,5.5,19.3,0,0,0,0,0,0,316.5714926,365.0806035
31.07.2003,5.16749865,2.662620502,2.272683284,2.144342808,11.17413921,2.333821268,1.5,0.35,20.95,8.74,5.65,2.15,4.58,1.82,14.41,7.14,7.82,3.96,9.62,4.94,8.93,3.1,1.5,4.98,4.32,2.43,5.12,2.5,11.03,5.5,27.91,0,0,0,0,0,0,533.9159622,491.8980598
31.08.2003,18.8599302,2.674807748,1.49936654,1.543416373,13.10708049,5.267187022,2.5,0.6,14.16,8.74,3.66,2.15,3.01,1.82,11.04,7.14,5.62,3.96,7.66,4.94,6.82,2.36,1.5,3.7,4.32,2.43,3.8,2.5,8.47,5.5,34.41,0,0,0,0,0,0,466.4163638,245.9490299
30.09.2003,19.40926388,7.221565563,2.225171538,1.430179374,46.51383851,3.103107571,3.8,0.8,7.13,8.74,1.56,2.15,1.35,1.82,6.41,7.14,3.31,3.96,5.25,4.94,3.82,1.32,1.5,2.15,4.32,2.43,2.21,2.5,4.95,5.5,15.58,6.49901E-14,0,0,0,0,0,457.1394614,688.012701
31.10.2003,21.20141222,6.518144005,2.015242707,6.14889631,25.72111818,2.880433552,4.3,0.95,2.44,8.74,0.21,2.15,0.29,1.82,3.06,7.14,1.83,3.96,2.89,4.94,1.79,0.62,1.5,1.01,4.32,2.43,1.04,2.5,2.4,5.5,2.88,0,0,0,0,0,0,301.9285324,403.5101272
30.11.2003,12.95049304,3.12951326,0.350654468,1.649355051,15.01840519,1.912798359,3.8,0.7,1.35,8.74,0,2.15,0,1.82,1.82,7.14,1.38,3.96,1.72,4.94,0.72,0.25,1.5,0.27,4.32,2.43,0.28,2.5,1.46,5.5,0,0,0,0,0,0,0,271.3017235,613.6329495
31.12.2003,3.582912479,1.28943536,0.134775384,0.833701,9.573508619,0.757035344,3,0.7,0,8.74,0,2.15,0,1.82,0,7.14,0,3.96,0,4.94,0,0,1.5,0,4.32,2.43,0,2.5,0,5.5,0,117.4443698,23.1597886,0,0,0,0,300.102712,276.6926587
31.01.2004,2.838929731,2.487904329,0.209272181,1.207974331,12.9196597,0.610297998,1,0.25,0.96,8.74,0,2.15,0,1.82,1.71,7.14,1.34,3.96,1.54,4.94,0.67,0.23,1.5,0.31,4.32,2.43,0.31,2.5,1.37,5.5,0,20.88486313,0,0,0,0,0,344.1434195,368.9235449
