date,c148,c146,d94,sr_scagg,d77,d43a,d74,sr_ll_enr,sr_hth,sr_dnp,sr_cr3,c116,sr_gnt,sr_crw,sr_pnf,sr_trm,sr_isb,sr_scc,sr_par,sr_rll_cmb,sr_ber,sr_clk_inv,sr_buc,sr_hid,sr_mcr,sr_mil,sr_nml,c23,c37,sr_nhg,c77,c86,c87,sr_blb,sr_sha,sr_whi,sr_cle,c29,c28,sr_fol,d17,c27,sr_bul,d76b,d75,c38,c2,sr_lvq
30.06.1953,0,0,7.7,0.7,0,22.5,77.1,107.6,248.8,58.2,0,37.1,29,10.8,325.6,79.5,103.1,11.1,182.9,11.7,2.7,10.8,1.1,5.6,158.6,169.1,213.9,14.9,30.3,0,523.8,17.5,0.9,22.1,538.3,14.8,246.6,3.4,3,251.5,228.4,78.3,184.5,4.7,57.6,1.8,30.3,0
31.07.1953,0,0,3.1,0,0,9.4,33.2,38.1,112.5,19.2,0,57.1,26.7,16.3,150.4,24.9,69.6,2.8,43.9,5.6,0.4,14.6,0.1,1.4,51.1,211.3,77,15.3,6.5,0,259,5,0.1,3.7,295.6,5.7,100.6,1.4,0.2,87.7,65.9,22.9,65.8,2.7,31.2,0.3,8.8,0
31.08.1953,0,0,0.8,0.8,0,6.8,22.4,1.7,10.4,5.8,0,23.5,5.9,6.8,30.7,5,21.5,1,8.1,4.5,0.3,16.2,0,0.1,4.1,131.6,16.9,15.4,1.7,0,187.1,1.2,0,1.3,232.7,3.2,24.6,1.7,0,17.1,14.5,7.7,24.7,2,20.4,0.1,2.2,0
30.09.1953,0,0,0.4,0,0,5.7,20.2,0.8,3.8,0.7,0,13.9,2.3,8.4,12.7,2.7,12.7,0.7,5.2,4.6,0.2,8.6,0,0.1,0,108.1,9.8,9.5,0.8,0.1,161.5,0.7,0,0.1,228.7,2.3,12.4,0.9,0,10.1,9.9,4.6,15.9,1.6,16.7,0,1.5,0
31.10.1953,0,0,0.5,1.8,0,6.9,24.2,1,1.6,4.7,4400,11.4,1.7,8.9,10.5,2.7,13.1,1.1,5.3,3.9,0.3,0.7,0,0.3,3.1,51.2,7.3,12.8,1.7,0.7,172.8,0.8,0.1,0.3,246.7,2.9,16.8,1.6,0.7,10.2,9.1,4.5,16.3,1.6,17.9,0.2,3.1,0
30.11.1953,0,0,3.1,15.7,0,11.3,42.1,4.2,2.9,10.1,0,10.7,1.7,9,13.3,3.9,15,2.2,9.6,7.8,6,15.2,0.3,0.8,6.1,38.3,9.5,11.5,4.4,1.6,241.2,9.7,1,10.6,393.3,13.8,99.3,2.6,3.1,30.2,23.9,8.8,34.7,3.5,26.9,0.7,12.4,0
31.12.1953,0,0,2.2,4.5,0,10.5,40.5,6.8,5.3,12.2,0,10.4,1.6,9.2,15.3,5.3,16.9,2.9,10.9,9.5,5.7,11.6,0.6,1.1,8.4,39.2,10.4,6.5,6.1,2.8,230.8,8.9,1.9,12.4,349.5,10.6,71.3,3.1,3,22.7,26.7,8.8,31.8,2.7,22.4,1.2,13.3,0
31.01.1954,0,0,3.1,20,0,33.2,118,8.8,6.5,27.1,0,10.3,1.5,11.3,24.6,10.3,22,5.5,19.3,20.7,78.1,164.4,2.5,2.8,20,53.1,16.3,10,15.6,8,352.3,64.3,9.2,110.5,951.5,68.4,99.5,8.7,12.1,46.4,60.6,21.2,66.7,19.3,63,3,135.4,0
28.02.1954,0,0,6.9,15.5,0,53,108.7,23.4,23.5,55.6,0,10.1,1.6,10.4,53.5,17,30.4,8.5,34.9,30.1,80.9,130.8,5.6,4.9,47.8,79.8,39.4,14.7,34.8,24.6,442.4,73.7,16.2,87.8,1055.5,73.7,222.4,10.1,12.1,78.9,101.8,35.8,114.3,26.9,91.3,7.3,134.9,0
31.03.1954,0,0,7.9,27,0,52.8,135.8,56.3,46.8,112,0,12.2,2.9,13.8,105.8,30.5,44.6,10,87.7,49.6,53.2,104.7,9.3,10.4,99.4,110.1,136.7,15.7,65.8,52.5,655.5,61.9,14,76.5,959.5,53.5,252.6,17.6,13.4,172.4,221.9,73.5,188.3,19.6,95.7,13.4,130.9,0
30.04.1954,0,0,11.3,3.5,0,73.5,123.9,100.2,124.8,125.3,0,19.5,7.9,14.8,265.1,74.4,101.2,32.3,159.5,32.6,50.2,87.6,5.6,8.8,170.4,206.5,257.4,15.2,65.1,14.3,802,67.4,6.7,78.4,1036.5,53,361.9,15.1,9.2,225.4,268,92.5,230,24.2,125.4,9.6,110.8,0
31.05.1954,0,0,8.2,1.1,0,25,59.1,123.3,240.4,84.2,0,46.1,27.5,12.9,479.2,104.8,139.7,15.8,166.8,12.6,7.1,16.9,1.9,8.1,223.4,252.6,241.8,15.7,25.5,0,415,19.9,1,21.3,479.7,18.4,262.4,3.9,2.4,194.6,170.6,59,134.8,5.9,60.8,1.5,38.1,0
30.06.1954,0,0,2.9,1.1,0,11.1,34.3,51.3,107.9,26.1,0,44.9,18.8,12,227.8,40.8,73.6,3.3,42.4,5.3,1.2,4.7,0.5,3.4,74.7,163.7,80,15,7.1,0,264.8,7.4,0.3,7.4,324.7,8.4,92.1,1.8,1.2,67.5,45.6,15.5,47.8,3,33.6,0.4,16,0
31.07.1954,0,0,1,0,0,6.8,21.7,6,23.3,8.7,0,37.9,10.5,9.1,77.8,11.1,39.6,1.1,12.9,3.7,0.3,15.2,0,1,17.8,100.3,24.2,14.5,1.9,0,188.8,1.9,0,1.8,256.5,3.5,33.7,1.1,0,22.1,13.8,6.6,20.4,2,21.6,0.1,5.1,0
31.08.1954,0,0,0.6,0,0,5.3,19.3,0.7,4.5,0,0,18.9,3.2,6,17.1,3.2,19.2,0.7,5.1,3.3,0.2,17,0,0,0,81.5,11.4,15.2,0.6,0,161.2,1,0.1,1.3,252.4,2.8,18.8,0.8,0,9.9,7,4,13.1,1.8,17.9,0,2.9,0
30.09.1954,0,0,0.4,0,0,4.8,19.6,0.3,1.9,0,0,12.1,1.3,7.9,10.3,2,12.6,0.7,3.3,2.5,0.2,9.2,0,0,0,80,7.5,12,0.5,0.3,157.2,0.8,0.1,0.1,234,2.5,13,1.4,0.1,9.1,6.6,3.1,10.7,1.7,16.6,0,1.9,0
31.10.1954,0,0,0.4,0,0,5.3,21.7,0.2,1.7,2.1,4400,10.3,0.9,8.3,8.5,1.8,12.4,0.8,1.4,3.1,0.2,0.2,0,0.1,2.3,60.7,3.9,0.6,0.7,0.2,155.1,0.9,0.2,0.9,241.4,2.6,14.4,0.9,3.4,7,5.5,2.5,10.8,1.9,16.8,0.1,4.4,0
30.11.1954,0,0,2.1,11.9,0,9.2,59.4,4.8,2.9,7.7,0,9.9,2,11.3,17.8,5,15.3,2.4,5.3,4.9,11,17.5,0.1,0.8,5.7,50,8.3,5.6,2.7,0.9,129.8,12.1,5,13.8,349.8,12.1,67.9,1.3,1.9,12.6,13.5,5.1,21.2,3.2,28.4,0.4,24.2,0
31.12.1954,0,0,2.2,26.7,0,15.7,91,17.6,11.6,21,0,10.5,2.2,11.2,26.7,8.3,17.8,4,20.4,13.1,28.6,57.9,1.1,2,18.9,55.7,22.1,12.2,19.6,15.6,194.5,22,11.2,32.9,500.2,25.1,72,3.8,6.1,44.8,54.5,13.7,50.3,6.9,43.6,3.6,46.6,0
31.01.1955,0,0,1.3,37.3,0,15.7,65,11.7,12.6,43.3,0,10.5,1.7,12,38.9,13.2,20.4,7.1,23.3,15,15.6,42.6,4.9,4.5,29.1,64.1,32.2,7.3,43.1,34.2,234.8,14,8.7,20.8,338.9,14.9,41.5,2.8,6.7,72,57.7,13.6,43.9,6.5,32.6,8.7,40,0
28.02.1955,0,0,1.6,13.8,0,11.4,39.7,16.6,14.4,30.6,0,9.5,1.4,10.3,49.9,26,24.6,19,25.9,9.7,9,20,2,3.7,23.4,68,33.1,12.1,23.9,21.6,185.3,10.6,3.2,13.5,328.8,10.8,50.4,2.3,4.9,46.5,50.4,12.7,38.2,4.8,23.1,4.8,21.2,0
31.03.1955,0,0,1.9,0.5,0,15,37.1,23.6,19.9,39.4,0,10.2,1.5,13.3,61.7,22.9,29.7,12.9,38.9,13.9,10,20.4,2.7,4.4,37,83.7,50.3,14.8,27.1,19.3,246.3,11.7,1.7,14.6,375.8,8.9,60.8,4.5,4,64,82.2,21.2,62.4,6.3,31.9,5.1,15.8,0
30.04.1955,0,0,2.8,10.1,0,23.7,55.9,43.8,50.9,49.7,0,11,3.9,7.6,121.9,35.6,37.6,10.5,67,18.9,19,39.8,2.5,5.4,65.3,99.3,97,6.3,32.7,15.6,316.3,17.9,2.6,19,574.7,23.6,88.7,6,2.7,99.7,146.3,33.1,90.7,11.2,45.1,5.2,25.9,0
31.05.1955,0,0,6.1,6.7,0,25.9,54.3,105.9,177.6,83.7,0,23.3,16.1,12,329.4,80.2,69.5,13.7,167.4,21.4,7.2,24.6,3.6,8.6,193.6,144.2,218.4,13.1,40.3,5.1,428,26.7,1.3,17.5,506.9,19.1,196.6,4.5,6.3,219,244.8,76.7,178.4,5.9,51.5,3.5,32.2,0
30.06.1955,0,0,2.6,0,0,9.5,25.8,72,188.3,32,0,50.9,36.5,19.6,330.8,65.4,86.7,5.4,92,5.9,0.6,3.2,0.4,3.5,138,247,132.9,13.2,10.4,0,214.1,5.3,0.2,3,270.2,5.5,82.8,1.2,1.6,123.9,102.1,32.8,72.8,2.2,25.7,0.6,10.4,0
31.07.1955,0,0,0.6,0,0,5.7,16.3,6.2,27.8,5.3,0,37,12.8,11.9,77.6,12.5,31,1.5,9.3,2.7,0.2,15.4,0,0.8,22.6,122.9,26.1,11.4,1.9,0,125.2,1.3,0,0.5,219,2.5,20.7,0.7,0,26.1,17.9,6.8,20.7,1.7,15.8,0.1,3.9,0
31.08.1955,0,0,0.3,0,0,4.5,14,0.4,4.9,0,0,27.7,4,9.5,25.7,3.5,19.3,0.7,2.7,2.2,0,13.7,0,0,0,120.8,11.8,13.3,0.4,0,114.3,0.2,0,0,198.2,1.2,8.6,0.5,0,10.5,6.6,3.8,10.9,1.4,12.8,0,2,0
30.09.1955,0,0,0.2,0,0,4.4,14.4,0.2,0.9,0.1,0,12.8,1.9,5.1,10.8,1.8,9.8,0.4,1.1,2.1,0.3,4,0,0,0,106.3,8.2,0.1,0.3,0.3,94.4,0.1,0.2,0,206.4,1,6.9,0.8,0,9.5,6.8,3.8,10.3,1.3,12.3,0,1.2,0
31.10.1955,0,0,0.3,0.1,0,4.9,16.9,0.3,1.1,2.5,4400,9.9,2.3,8.1,8.5,1.4,10.1,0.5,1.9,2.6,0.1,0.1,0,0,1.9,48.1,3.4,6.9,0.6,0.2,61.6,0.3,0.2,0.4,205.6,1.4,8.8,3.3,0,8.2,5.3,3.5,9.5,1.6,13.1,0.1,2.1,0
30.11.1955,0,0,1,9.6,0,7.1,52.6,4.3,3.8,4.8,0,10,2.7,8.1,12.9,3.7,12.5,1.8,4.9,3.5,1.2,13.4,0,0.6,4.4,34.9,8.3,11,2.6,0.3,82.1,5.6,1.8,2.7,293.5,5.9,30.7,4,2.3,13.4,12.5,4.7,18.7,2.3,18.2,0.3,11.5,0
31.12.1955,0,0,9.9,83.7,0,140.2,268.5,154.3,136.4,375.3,0,17.4,7,19.8,397,186.6,93,93.8,247.5,132.9,308.6,397.3,79.6,59.8,372.3,329,343.2,16,210.5,125.9,1634.8,161.5,29.2,246.5,1869.6,123.5,317.6,28.6,53,476.7,603.1,198.2,510.5,62,232.5,48.7,249.6,1
31.01.1956,0,0,10.6,42.1,0,124.3,353.7,55.6,67.6,316.1,0,15.4,4.9,11.1,204.3,94,83.9,51.6,194.1,99.6,221.9,408.5,38.8,44.2,223.9,293,254.9,15.9,201.6,106.5,1268,132.6,40.8,255.9,1758.2,123.5,339.5,21.4,38.8,377.8,432.8,132.3,339.7,56.8,212.8,46.7,272.1,0
29.02.1956,0,0,4.5,7.9,0,84.1,122.8,22.3,26.7,110.3,0,12.5,2.8,8.7,98.7,44.9,50,27.8,79.6,37.8,224.8,308.7,15.9,20,81.7,227.5,94,14.6,66.7,35.6,632.4,78.2,18.2,178.1,1208.7,89.8,145.7,16.3,15.7,145.8,153.8,48.4,143.5,42.2,127.5,12.5,156.3,0
31.03.1956,0,0,5.2,0.6,0,39.5,77.8,39.4,50.5,90,0,13.2,3.8,11.2,127.5,44.2,62.8,20.3,86.9,24,46.3,57.2,7.2,9.3,88.4,226.9,113,15.9,53.4,21.8,620,51.3,4.9,70.5,888.5,38.4,167.9,22,8.3,127.9,148.3,49.4,135.2,14.9,65.7,9.1,92.4,0
30.04.1956,0,0,9,9.1,0,32.4,68.9,72.8,102.6,108.1,0,19.1,6.3,9.8,237.7,68.7,97.6,28.2,126,24.7,15.4,30.8,7.8,10,154.5,252.1,191.2,15.6,48.2,18,744,64.4,1.9,47.3,735,23.9,290.1,25.4,4.8,188.5,205.8,60.4,165.8,7.2,71.3,5.7,75.1,0
31.05.1956,0,0,11.9,10.4,0,37.1,122.7,148.5,264.2,148.5,0,42,24.1,13.7,517.2,133.1,159.7,30,277.3,25.4,9,26.1,7.1,12,319,326.8,371.9,15.7,76,22.7,906.8,53.9,4.5,42.5,729.9,18.9,382.3,17.1,5.1,360,340,106.3,260,7.3,100.7,4.9,60.5,0
30.06.1956,0,0,6.1,0,0,15.1,57.5,143.2,390.4,48.6,0,81.7,55.2,27.2,556.6,97.1,168.9,8.9,207.1,14.5,2,4.6,1.7,5,288.3,505,258.1,14.8,21.2,0,430.4,16.2,0.5,12.2,383.5,7,197.2,3.8,2,244.2,184.3,61.2,138.5,3,57,1.3,19.2,0
31.07.1956,0,0,1.6,0,0,7.2,29.4,49.3,177.8,17.2,0,82.5,40.2,27.5,266.8,37.1,99.5,2.8,43.1,8.3,0.6,16.4,0.3,1.3,109.6,305.8,79.2,15.2,5.3,0,252.5,3.8,0.1,2.2,278.6,3.3,51.7,2,1.5,77.5,43.7,13.1,42,2.2,29.2,0.2,5.2,0
31.08.1956,0,0,0.5,0,0,5.6,20.8,7,28,5.7,0,38.2,13.2,14.9,63.6,10,41.1,1.9,7.1,4.8,0.7,14.8,0,0.2,24.6,181.7,24.2,15,2.1,0,186.8,1,0,0.5,247.5,1.6,16.5,1.2,0,22.2,15.2,6.8,19.7,1.8,19.8,0.1,1.8,0
30.09.1956,0,0,0.3,4.1,0,5,19.5,0.1,8.3,3.7,0,21.3,6.1,10.6,25.5,3.8,21.4,1.3,4.9,4,0.6,8,0,0.2,9.4,112,12.5,5.9,1.5,0,174,0.7,0.1,1.4,232.1,1.3,8.8,2.8,0,14.4,10.6,5.1,15.9,1.7,17.8,0.1,1.5,0
31.10.1956,0,0,0.5,4.7,0,6.9,27.7,4.3,7.6,9.5,4400,16.7,4.3,10.5,24,4.3,23.4,2,8.1,5.5,0.6,0.5,0.1,0.5,8.1,92.3,13.3,6.9,2.9,0.8,207.1,2.8,0.2,6.5,288.4,2.9,15.2,1.8,1.8,15.9,15.4,7.5,26.7,2.2,19.6,0.4,5.9,0
30.11.1956,0,0,0.7,0,0,6.7,26.9,9.4,11,3.9,0,13.2,3.6,10.3,17.9,4.1,17,2.2,9.8,5.9,3.2,3.3,0.4,0.7,12.7,67.3,14.3,12,3.7,1.4,195.2,2.8,0.5,4.4,259.7,3,23.9,1.3,1.8,19.6,24,5.9,23,1.9,18,0.6,7,0
31.12.1956,0,0,0.8,4.3,0,6.8,26.2,8.2,6.7,9.5,0,12.4,2.5,10.4,16.4,4.3,16.6,2.2,12.2,7.3,3.1,4.6,0.6,1.2,10,47,13.1,14.3,4.7,2.1,200.2,2.2,0.6,4.5,262.4,2.6,26.3,1.5,0.6,23.8,29.2,6.9,23.9,2,17.5,0.9,5.1,0
31.01.1957,0,0,0.7,25.2,0,9.1,38.8,9,7.2,19.1,0,11.2,2.3,10.8,22.3,6.8,18.5,3.6,13.6,8.8,14.9,32.1,1,1.5,14,60.6,13.7,14.3,8,3.8,211.7,6.2,1.6,20.9,312.2,10.1,23.8,2.8,3.9,23,33.2,8.5,30.9,4.2,23.8,1.6,13.5,0
28.02.1957,0,0,5.3,24.6,0,34.5,78.8,37.8,29.1,57.5,0,10.5,2.7,12.2,50.2,15.5,26.2,7.6,55.8,36.6,71.7,130.2,3.3,3.4,40.9,92.2,57,14.2,38.3,19.6,596.3,53.3,4.9,86.8,854.6,54.1,171.6,10.2,12,102.1,142.1,46,163.2,15.9,72.9,8,63.1,0
31.03.1957,0,0,6,7.4,0,41.6,138.4,36.1,36.2,82.3,0,12.2,3.4,12.5,66,21.3,31.4,9.9,89,48.4,29.6,98.3,5.3,6.9,62.8,102.6,110,14.1,86.6,40.9,576.3,46.1,9.2,65.3,1001.9,52.7,193.3,17.2,12.1,180.2,209.9,67.4,190.9,14.9,81.8,17.9,75.4,0
30.04.1957,0,0,4.9,8.5,0,23.5,62.2,59,65.8,48.2,0,13.5,5.1,9.1,121.8,30.9,38.6,10.5,92,24.8,12.2,35.3,2.4,5.6,87.7,114.6,132.1,13.6,33,9.3,386.3,25.7,2.2,31.1,615.8,24.6,156.5,6.4,5.3,139.5,183.1,46.6,116.7,7,44.8,5.5,37.3,0
31.05.1957,0,0,8.6,10.9,0,37.9,84.6,113,168.2,99.8,0,27.5,15.9,11.4,317.5,87.1,79.4,19.9,182.4,29.8,17.6,53.1,5.1,9.4,200.5,156.8,267.5,13.7,49.7,19.5,518.1,30.6,1.9,35.8,705.3,40.9,275.1,8,11.4,249.1,277.1,97.4,212.4,12.4,68.9,5,50.8,0
30.06.1957,0,0,3.5,1.1,0,12.5,39,104,263.4,37.7,0,76.8,41.9,21.6,466.1,97.6,132.4,10.8,135.9,9,2.8,12,1,4.6,176.9,291.2,170.5,13.3,15.4,0,291.9,8.1,0.2,9.2,333.2,12,112.5,2.1,2.6,163.8,126.4,37.8,92.6,3,33.1,0.9,16.6,0
31.07.1957,0,0,0.8,0,0,6.5,21,12.7,42.8,11.6,0,46.3,14.5,14.6,100.7,16.1,42,1.9,14.6,4.8,0.2,10.6,0,1.1,30.7,167.6,34.3,11.9,3,0,188.7,1.7,0,3.9,255.9,4.3,26.8,1,0.4,30.5,24.1,7,28.8,1.9,18.9,0.1,5.1,0
31.08.1957,0,0,0.4,0,0,5.2,16.8,0.1,6.1,2.5,0,24.9,5.2,8.2,32,4.2,17.5,0.8,2.8,3.5,0,12.1,0,0.1,5.1,119.8,15.1,11.5,1.1,0,134.2,0.6,0,1.8,223.2,2.2,11.4,0.8,0,8.7,9.9,5.5,17.6,1.6,15,0,2.8,0
30.09.1957,0,0,0.4,2.4,0,5.3,22.2,0.6,1.6,0,0,14.6,3.3,8.5,10.9,2.9,12.1,0.7,2.9,2.8,0.6,16.9,0,0,0,105,12.3,13.9,0.8,0.2,115.8,1.2,0.8,1.4,256.1,4.6,11.8,1.3,0,5.8,6.7,4.4,14.1,2,21.8,0,1.9,0
31.10.1957,0,0,3.5,8.3,0,8.1,48.1,2.5,3.5,5.3,4400,12.5,2.9,9.5,15.5,4.4,13.7,1.4,5.4,5,13.9,27.8,0,0.4,4.6,69.2,11.7,4.5,1.9,0.5,131.4,23.8,3.7,26,394.3,17.5,113,4.4,1.2,13.1,11,6.3,24.1,3.8,31.4,0.3,36.9,0
30.11.1957,0,0,3,2,0,11.3,57.3,7.2,6.9,4.3,0,11.8,1.8,9.5,24.3,6.9,14,2.8,9.4,7.4,4.6,8.4,0.2,0.6,8.9,49.8,10.4,5.5,3.4,0.9,150.6,18,0.7,13.7,377.1,17,95.7,3,1.6,18.6,18.3,9.7,32.1,4,27.4,0.4,32.8,0
31.12.1957,0,0,3.6,24.9,0,28.5,92.6,18.3,12.3,17.7,0,11.6,2.3,10.7,44.1,12.3,18.6,5.4,17.9,15.4,32.3,78.4,1.3,1.9,22.4,67.6,15,13.9,8,3.7,310.5,37.5,6.5,53.7,634.5,33.6,117.2,8.9,6.7,39.9,47.6,21.4,68.4,12.5,52.1,1.3,68.9,0
31.01.1958,0,0,5.3,26.3,0,41.5,166.1,13.4,11.8,33.8,0,11.1,2.1,10.8,38.8,12.3,22.1,6.6,27.2,22.8,83.5,178.4,4.3,2.8,32.3,63.6,31.9,14.6,26.3,21.2,401.1,70.1,20.5,130,888.4,62.5,169.6,14.3,11.4,63.6,74.3,28.3,85.5,22,82.8,5.7,152.7,0
28.02.1958,0,0,19.5,48.7,0,129.9,320.7,30.9,30.3,118.9,0,10.6,2.2,12.8,84.9,26,39.5,10.7,89.7,86,333.6,540.7,16.3,14.8,83.6,127.6,105.7,12,111.9,75.8,1201.9,254.5,40,438.7,2480.5,274.8,626.7,36.6,29.2,207.9,282,109.4,347.1,60.9,219.1,26.3,507,2
31.03.1958,0,0,7,43.6,0,85.3,183,27.9,30.3,207,0,12.5,3.5,14.7,149.2,54.7,68.1,26.9,105.6,56.7,145.4,252.3,41.2,41.5,163.7,182.4,154.3,14.3,152.1,119.4,728.5,78.7,23.8,191.9,1319.3,108,224.8,27.6,23.2,234.9,245.7,61.8,193.2,38.8,134,36.8,188.5,1
30.04.1958,0,0,9.4,33.3,0,81,155.8,69.3,84.6,284.2,0,18.6,3.9,20,300.4,110.3,168.1,37.7,188.4,68.4,171.4,244.4,63.7,66.9,248,304.9,260.4,14,225.2,131.1,968.3,96.8,20,163.9,1395.8,112.7,301.2,23.7,29.2,380,393,97.1,263,34.2,140.6,44.4,194.6,3
31.05.1958,0,0,16.9,4.8,0,49.4,99.5,206.1,330,226.9,0,63.6,32.6,16.4,751.4,194.8,317,50.6,354.3,52.2,17,40.4,7.7,12.1,411.4,541.9,547.1,9.7,92.1,11.8,1065.1,56.8,2.8,61.3,800.9,26.9,543.4,10,4.9,463.4,546.7,154.4,367.8,6.4,115.3,7.4,57.3,0
30.06.1958,0,0,8.9,3.7,0,23.5,71.7,162.9,301.9,114.8,0,87,46,25.3,646.8,143.8,230.9,22.4,223.4,17.2,6,12.9,2.4,7.5,295.6,560.6,304,11,35.9,0,561.4,17.5,2.7,23.5,523.2,12.4,286.1,4.3,2,270.6,234.1,81.6,171.6,3.8,71.3,2.2,22.4,0
31.07.1958,0,0,2.7,0,0,9.9,36.5,55.2,138.6,38.2,0,76,34.7,22.4,273.4,52.7,115.7,7,57.5,8.6,2.2,23.4,0.5,4,103.2,313.1,89.9,14.1,7.8,0,271.9,5.1,0.5,4.2,344.6,5.3,88,1.6,0.3,83.1,50.6,15.9,48.6,2.6,33.7,0.4,6,0
31.08.1958,0,0,0.9,0.3,0,7.1,24.6,8.8,34.1,12,0,49.2,16.7,16,91,15,56.2,2.8,13.6,5.3,0.3,11.6,0.1,1.6,28.7,176.2,29,14.2,2.8,0,192.5,1.8,0.1,2.2,281.2,2.7,29.5,2.4,0,28.3,16.9,7.5,23.2,2.1,22,0.1,2,0
30.09.1958,0,0,0.4,0.4,0,6,22.2,0.7,6.8,9.1,0,23.5,5.9,11.4,34.4,6.5,27.5,2,5.2,3.4,0,5.9,0,0.6,11.5,116.6,11.3,8.8,1.6,0,172.8,0.8,0,0.6,260.2,2.2,11.7,1.3,0,16.5,11.6,4.5,17,1.9,18.4,0.1,1.5,0
31.10.1958,0,0,0.4,0.1,0,6.2,25.3,0.4,2.3,3.3,4400,15.4,3.2,11.7,18.5,4.3,20.8,1.9,6.3,3.2,0,4.3,0,0.6,5.2,77,8,9.3,1.9,0.5,178.4,0.8,0.2,1.8,279.1,2.1,12.1,0.9,0,7.7,7.8,3.4,13.5,1.8,18.2,0.2,3.5,0
30.11.1958,0,0,0.6,2.1,0,6.6,28.4,1.5,2.4,2,0,13.7,2,12.3,14.9,4.7,19.8,2.9,7.3,4.4,0,1.3,0.3,0.9,5.6,51.1,10.2,9.1,2.7,0.9,181.4,2.1,0.4,3.5,259.7,2.8,18.6,1,1.6,12.2,10.7,3.3,17.8,2,18.9,0.4,5.3,0
31.12.1958,0,0,0.6,5.4,0,7.3,31.7,1.2,2.5,1.6,0,12.8,2.2,11.4,13.2,4.4,19,2.7,6.3,4.7,3.8,6.3,0.4,1,5.5,41.2,7.5,1.6,3.2,1.8,206.8,2.9,0.6,3.9,289.3,3.4,19.5,1.2,1.6,15.1,10.3,3.6,20,2.7,19.8,0.5,5.8,0
31.01.1959,0,0,6,27.6,0,27,102.9,26.8,14,38.1,0,12.4,2.2,11.5,25.9,6.8,20.6,3.6,31.4,23,46.6,99.8,1.4,2.4,21.1,71.3,35.8,1.7,16.3,7.1,414.2,41.1,10.1,57.6,951.8,59.2,193.3,6.1,8.3,63.6,66.6,26.7,99.1,13.4,68.7,2.7,66.7,0
28.02.1959,0,0,3.7,44.7,0,41.5,128.2,23.4,21.2,73.5,0,11.7,2.6,10.2,66.4,16.2,22.3,4.6,42.7,25.8,108.8,188.3,9.3,7.8,55.9,118.5,60,8.6,40.9,45.2,382.8,30.9,19.8,96.1,839,61.2,118,8,15.4,90.8,89.1,30.1,94.9,23.2,89.2,6.8,86.2,0
31.03.1959,0,0,4.7,2.3,0,26.5,55.5,38.4,35.2,45.9,0,13.1,2.4,14.4,91,25.8,33.3,8.5,56,18.3,13.2,39.5,2.2,5.8,56.1,167.8,86.9,10.4,26.2,5.8,364.6,34.8,1.9,38.9,609.5,29.8,150.5,6.3,4.7,78.3,112.2,32.9,93.9,7.2,40.6,3.7,44.9,0
30.04.1959,0,0,6.8,5.4,0,21.5,45.9,72.6,101.8,49.9,0,17.1,8.6,9.2,188.1,35.8,40.6,20.6,100.2,12.6,6.6,15.5,1.3,4.5,118.8,170.5,143.8,9.1,20.4,5.2,367.9,22.9,0.7,19.4,511.6,17.5,217.8,2.9,3.2,129.1,140.2,43.8,106.4,4,38.4,1.8,26.8,0
31.05.1959,0,0,5,0.1,0,13,35.9,67.4,129.3,34.9,0,21.2,14.6,8.5,196.8,33.2,39.9,0,94,5.9,1.4,3.5,0.7,3.7,113,103.1,115.9,8.2,9.4,1.3,310.2,8.9,0.2,4.2,369,8.3,160.6,1.6,1.2,110.6,95.5,32.9,69.5,2.6,30.1,0.4,14.2,0
30.06.1959,0,0,2.4,0,0,6.6,21.9,39.8,90.4,8.6,0,35.9,20.7,9.1,124.7,16.1,32.1,0,36.7,2.4,0.6,4.9,0.1,1.1,52,98.2,60.2,8,2.3,0,174.3,2.6,0,3.3,269.1,3.6,78.4,0.8,0.8,53.3,36.8,10.6,28.1,1.8,21.3,0.1,5.4,0
31.07.1959,0,0,0.6,0,0,5.1,15.9,1.9,11.2,5.2,0,27.6,7.6,8.4,30.5,3.4,18,0.4,6.3,1.8,0,13.1,0,0.1,6.3,71.1,16.6,8.3,1.7,0.7,133,0.5,0,0.2,234.3,1.6,20.1,0.6,0.2,10.8,9.6,3.9,12.9,1.5,15.1,0.1,2.4,0
31.08.1959,0,0,0.3,0,0,4.5,14.7,0.1,3,0,0,18.7,4,9.3,14.1,1.8,10.1,0.4,3.4,2,0,12.2,0,0,0,79,5.8,9.3,1.4,0.6,109.4,0.2,0,0.1,211.7,1.2,9.2,0.5,0,4.6,4,2.4,10,1.4,13.1,0.1,1.7,0
30.09.1959,0,0,0.3,18.4,0,4.9,17.5,16.5,20.8,7.4,0,13.8,3.7,10.5,25.5,2.4,9.8,0,5.3,2.2,0.6,12.6,0.1,0.3,19.3,123.3,10.5,8.2,0.9,0.3,95.1,0.9,0.1,0.2,261.5,2.5,10.4,0.9,0.8,12.6,5.6,3.5,11.2,1.6,14.1,0,1.3,0
31.10.1959,0,0,0.3,0,0,5,18.2,0.6,5.9,0,4400,11.2,3.2,8.2,13.9,1.8,9.7,0.3,3.6,2.2,0,2.1,0,0.3,6.5,49,6,9.1,0.7,0.3,63.1,0.6,0.1,0.1,232.6,2,9.7,0.7,0.8,7.1,4.9,2.9,13.1,1.6,14.1,0.1,2.7,0
